정류장ID,정류장표준ID,정류장타입,중앙차로구분,한글명칭,단축명,X좌표,Y좌표,검출헤딩값,링크ID,링크선상의X좌표,링크선상의Y좌표,링크내정류장순번,링크내정류장거리,출발판단거리,도착판단거리,개정번호,관할관청,정류장서비스ID,정류장서비스이름
4191,355004202,0,0,신계리(도산리우무실방면),신계리,128.483267 ,36.243405 ,219,3610001300,128.483296 ,36.243378 ,1,21.8,50,50,,,14191,신계리
4192,355004203,0,0,신계리(소보정류장방면),신계리,128.483478 ,36.243301 ,50,3610000600,128.483463 ,36.243351 ,3,4964.1,50,50,,,14192,신계리
502,355000019,0,0,신곡,신곡,128.348654 ,36.316715 ,510,3550006600,128.348637 ,36.316738 ,1,4.1,50,50,,,10502,신곡
4289,355004300,0,0,진등(제석입구방면),진등,128.234398 ,36.157786 ,265,3530002000,128.234397 ,36.157750 ,3,1115.2,50,50,1377,,14289,진등
4339,355004350,0,0,한국전력앞,한국전력,128.290325 ,35.923370 ,235,3680001600,128.290315 ,35.923381 ,9,6828,50,50,,,14339,한국전력
4340,355004351,0,0,한국전력건너,한국전력,128.290827 ,35.923569 ,51,3680000200,128.290836 ,35.923558 ,1,107.9,50,50,,,14340,한국전력
2502,355002513,0,0,한국토지공사,한국토지공사,128.424928 ,35.974341 ,21,3690025300,128.424850 ,35.974368 ,7,2106.9,50,50,1016,,12502,한국토지공사
2503,355002514,0,0,한국토지공사입구,한국토지공사입구,128.424650 ,35.974379 ,219,3690007900,128.424702 ,35.974361 ,1,464.8,50,50,,,12503,한국토지공사입구
2504,355002515,0,0,한국파워트레인,한국파워트레인,128.405788 ,35.962427 ,153,3690032600,128.405801 ,35.962435 ,1,15.9,50,50,,,12504,한국파워트레인
2505,355002516,0,0,TK케미칼3공장건너,TK케미칼3공장,128.406178 ,36.080787 ,180,3690012900,128.406300 ,36.080789 ,1,273,50,50,1257,,12505,한국합섬
835,355000148,0,0,TK케미칼2공장건너,TK케미칼2공장,128.377021 ,36.095674 ,359,3550101400,128.376949 ,36.095626 ,2,356.8,50,50,1278,,10835,한국합섬
4341,355004352,0,0,한마음타운건너,한마음타운,128.152966 ,36.116658 ,299,3530038700,128.153191 ,36.116530 ,2,287,50,50,1406,,14341,무실3거리
4342,355004353,0,0,한마음타운앞,한마음타운,128.153011 ,36.116499 ,116,3530040800,128.153108 ,36.116451 ,6,2451,50,50,1406,,14342,한마음타운
836,355000125,0,0,한빛타운건너,한빛타운,128.323045 ,36.141412 ,341,3550036300,128.322970 ,36.141389 ,2,440.2,50,50,,,10836,한빛타운
837,355000289,0,0,한빛타운앞,한빛타운,128.322714 ,36.141447 ,156,3550078700,128.322789 ,36.141473 ,4,1162.2,50,50,,,10837,한빛타운
2507,355002518,0,0,한성테크,한성테크,128.410346 ,35.960726 ,316,3690024900,128.410334 ,35.960716 ,1,292.4,50,50,,,12507,한성테크
2508,355002519,0,0,한솔입구(소암마을입구방면),한솔입구,128.360792 ,35.980560 ,308,3690002000,128.360804 ,35.980577 ,5,2286.2,50,50,,,12508,한솔입구
2509,355002520,0,0,한솔,한솔,128.360551 ,35.980654 ,136,3690019400,128.360534 ,35.980641 ,8,5387.8,50,50,,,12509,한솔
838,355000309,0,0,한신아파트후문,한신아파트후문,128.351837 ,36.118308 ,359,3550083800,128.351770 ,36.118308 ,1,69.6,50,50,,,10838,한신아파트후문
839,355000076,0,0,한염앞,한염앞,128.373137 ,36.089999 ,272,3550103900,128.373145 ,36.089935 ,1,347.9,50,50,1072,,10839,한염앞
840,355000232,0,0,한염건너,한염앞,128.373154 ,36.089609 ,87,3550103700,128.373186 ,36.089850 ,1,235,50,50,1126,,10840,한염앞
841,355000001,0,0,항곡현일중고등학교건너,항곡현일중고등학,128.347709 ,36.188289 ,159,3550124400,128.347797 ,36.188365 ,2,2730,50,50,1141,,10841,항곡현일중고등학교
843,355000162,0,0,중흥S클래스앞,중흥S클래스앞,128.428974 ,36.140187 ,1,3550096200,128.428854 ,36.140149 ,1,390,50,50,1349,,10843,중흥S클래스앞
2510,355002521,0,0,해은고택입구,해운고택입구,128.436472 ,35.994106 ,278,3690016300,128.436474 ,35.994124 ,3,2161.1,50,50,1417,,12510,해운고택입구
2511,355002522,0,0,해운고택건너,해운고택건너,128.436186 ,35.994037 ,86,3690033800,128.436186 ,35.994021 ,3,1217.6,50,50,,,12511,해운고택건너
4132,355004143,0,0,백모교(야동방면),백모교,128.259423 ,36.180930 ,136,3550088900,128.259400 ,36.180909 ,4,2100,50,50,1109,,14132,백모교
2282,355002293,0,0,송학가든건너,송학가든건너,128.613380 ,36.048471 ,234,3690034800,128.613349 ,36.048482 ,5,3904.3,50,50,,,12282,송학가든건너
549,355000158,0,0,내예리(횡산역방면),안연흥,128.289541 ,36.187128 ,15,3550045400,128.289541 ,36.187128 ,2,1693.8,50,50,1425,,10549,안연흥
2322,355002333,0,0,안찔,안찔,128.423038 ,36.010142 ,239,3690015000,128.423027 ,36.010158 ,3,1287.3,50,50,,,12322,안찔
2323,355002334,0,0,안찔건너,안찔건너,128.423044 ,36.010057 ,59,3690032500,128.423052 ,36.010046 ,6,2879.1,50,50,,,12323,안찔건너
4213,355004224,0,0,야동(아포읍방면),야동,128.255588 ,36.175227 ,195,3530007100,128.255565 ,36.175233 ,1,726,50,50,,,14213,야동
4214,355004225,0,0,야동(야동인2리방면),야동,128.255008 ,36.172084 ,338,3530005100,128.255032 ,36.172092 ,1,527.1,50,50,,,14214,야동
4215,355004226,0,0,야동인2리,야동인2리,128.255633 ,36.175111 ,15,3530004500,128.255661 ,36.175108 ,1,316.4,50,50,,,14215,야동인2리
2324,355002335,0,0,야성하이텍,야성하이텍,128.408344 ,35.955710 ,49,3690019800,128.408321 ,35.955736 ,1,24,50,50,,,12324,야성하이텍
2325,355002336,0,0,약동초등학교,약동초등학교,128.382540 ,35.984179 ,198,3690000600,128.382521 ,35.984183 ,3,1032.1,50,50,1128,,12325,약동초등학교
2326,355002337,0,0,죽전1리(강정),죽전2리(강정),128.382651 ,35.984222 ,21,3690027900,128.382670 ,35.984218 ,1,16.9,50,50,1414,,12326,죽전2리(강정)
2327,355002338,0,0,약목,약목,128.365121 ,36.034584 ,149,3690011900,128.365137 ,36.034608 ,1,252,50,50,1231,,12327,약목
2328,355002339,0,0,약목건너,약목건너,128.365284 ,36.034741 ,335,3690029500,128.365239 ,36.034694 ,2,903.5,50,50,,,12328,약목건너
2329,355002340,0,0,약목주유소,약목주유소,128.367475 ,36.031564 ,125,3690011900,128.367478 ,36.031568 ,2,420.4,50,50,1231,,12329,약목주유소
2330,355002341,0,0,약목주유소건너,약목주유소건너,128.367823 ,36.031533 ,302,3690029500,128.367806 ,36.031511 ,1,470.4,50,50,,,12330,약목주유소건너
4216,355004227,0,0,양산(지2동방면),양산,128.250758 ,36.189391 ,319,3550089300,128.250783 ,36.189409 ,2,1312.1,50,50,1109,,14216,양산
4217,355004228,0,0,양산(지1동행정복지센터방면),양산,128.250551 ,36.189502 ,139,3550088900,128.250526 ,36.189484 ,2,1000,50,50,1109,,14217,양산
550,355000413,0,0,양포동행정복지센터,양포동주민센터,128.424360 ,36.136517 ,270,3550012400,128.424377 ,36.136400 ,1,405.9,50,50,1283,,10550,양포동행정복지센터
551,355000711,0,0,양포동행정복지센터건너,양포동주민센터,128.424581 ,36.136176 ,87,3550055000,128.424570 ,36.136299 ,2,654.5,50,50,1283,,10551,양포동행정복지센터건너
553,355000709,0,0,양호동빈수골(엘지연수원방면),양호동빈수골,128.391185 ,36.129107 ,217,3550054600,128.391319 ,36.129026 ,1,385.9,50,50,1058,,10553,양호동빈수골
552,355000410,0,0,양호동빈수골(금오공대입구방면),양호동빈수골,128.391727 ,36.129077 ,39,3550012100,128.391603 ,36.129154 ,1,895.5,50,50,1285,,10552,양호동빈수골
554,355000411,0,0,양호동종점,양호동종점,128.381433 ,36.135448 ,510,3550054700,128.381440 ,36.135441 ,2,1507.8,50,50,1067,,10554,양호동종점
555,355000606,0,0,어구산입구삼거리,어구산입구,128.246025 ,36.309735 ,270,3550116600,128.246017 ,36.309679 ,4,6298.6,50,50,1099,,10555,어구산입구
53,355000756,0,0,광평동푸르지오아파트건너,광평동푸르지오아,128.364872 ,36.101961 ,88,3550061900,128.364872 ,36.101988 ,1,179,50,50,,,10053,광평동푸르지오아파트
54,355000393,0,0,괴곡1리(괴곡3거리방면),괴곡1리,128.413496 ,36.172642 ,131,3550010400,128.413481 ,36.172628 ,6,3058.3,50,50,,,10054,괴곡1리
55,355000693,0,0,괴곡1리(괴곡2리방면),괴곡1리,128.413456 ,36.172766 ,313,3550052900,128.413471 ,36.172779 ,2,726.7,50,50,,,10055,괴곡1리
4120,355004131,0,0,무실3거리(한마음타운방면),무실삼거리,128.154364 ,36.115984 ,299,3530038700,128.154235 ,36.116048 ,1,46,50,50,1406,,14120,무실3거리
4121,355004132,0,0,무실삼거리,무실삼거리,128.155179 ,36.115843 ,39,3530011600,128.155139 ,36.115891 ,1,50,50,50,1285,,14121,무실3거리
2223,355002234,0,0,삼보사건너,삼보사건너,128.482712 ,36.006725 ,177,3690017200,128.482687 ,36.006724 ,6,4953.6,50,50,,,12223,삼보사건너
2224,355002235,0,0,삼보사입구,삼보사입구,128.482782 ,36.006452 ,11,3690034600,128.482807 ,36.006450 ,10,6508.6,50,50,,,12224,삼보사입구
2225,355002236,0,0,삼부쇼핑,삼부쇼핑,128.398491 ,35.981517 ,178,3690015700,128.398535 ,35.981516 ,2,651.9,50,50,1016,,12225,삼부쇼핑
2226,355002237,0,0,삼부유통,삼부유통,128.398716 ,35.981203 ,359,3690033200,128.398672 ,35.981203 ,1,156.6,50,50,,,12226,삼부유통
2227,355002238,0,0,삼산건너,삼산건너,128.551536 ,36.004937 ,172,3690002600,128.551572 ,36.004942 ,6,5392.3,50,50,1361,,12227,삼산건너
2228,355002239,0,0,삼산,삼산,128.551870 ,36.004321 ,351,3690020100,128.551834 ,36.004315 ,1,1112.4,50,50,1016,,12228,삼산
4146,355004157,0,0,삼산2리(성주터미널방면),삼산2리,128.300107 ,35.932320 ,216,3680001600,128.300091 ,35.932329 ,7,5460.6,50,50,,,14146,삼산2리
4147,355004158,0,0,삼산2리(학산입구방면),삼산2리,128.299677 ,35.931575 ,38,3680000200,128.299692 ,35.931566 ,3,1339.1,50,50,,,14147,삼산2리
4148,355004159,0,0,삼성명가타운건너,삼성명가타운,128.474450 ,35.853430 ,272,1560000300,128.474441 ,35.853257 ,17,10150.4,50,50,,,14148,삼성명가타운
4149,355004160,0,0,삼성명가타운앞,삼성명가타운,128.474056 ,35.852990 ,91,1560000100,128.474067 ,35.853161 ,1,48.8,50,50,,,14149,삼성명가타운
380,355000690,0,0,삼성에스디에스,삼성에스디에스,128.411091 ,36.110795 ,89,3550105700,128.411035 ,36.110948 ,1,53,50,50,1072,,10380,삼성에스디에스
382,355000899,0,0,삼성장미아파트건너,삼성장미아파트,128.354374 ,36.114990 ,317,3550082600,128.354327 ,36.114974 ,1,140.4,50,50,,,10382,삼성장미아파트
381,355000604,0,0,삼성장미아파트앞,삼성장미아파트,128.354163 ,36.114909 ,157,3550041000,128.354207 ,36.114926 ,1,369.8,50,50,,,10381,삼성장미아파트
383,355000429,0,0,삼성전자후문,삼성전자후문,128.418282 ,36.107202 ,146,3550014000,128.418384 ,36.107264 ,1,426.8,50,50,,,10383,삼성전자후문
384,355000348,0,0,삼성코닝어드밴스건너,삼성코닝정밀소재,128.410407 ,36.101561 ,182,3550005300,128.410482 ,36.101561 ,1,449.7,50,50,1289,,10384,삼성코닝정밀소재
385,355000653,0,0,삼성코닝어드밴스앞,삼성코닝정밀소재,128.410681 ,36.102486 ,356,3550048200,128.410609 ,36.102485 ,4,1648.9,50,50,1289,,10385,삼성코닝정밀소재
4150,355004161,0,0,삼성한국형아파트,삼성한국형아파트,128.477457 ,35.852885 ,92,1560000100,128.477465 ,35.853058 ,2,356.1,50,50,,,14150,삼성한국형아파트
2229,355002240,0,0,도봉사건너,도봉사건너,128.494258 ,36.053669 ,296,3690008100,128.494257 ,36.053666 ,4,2644.3,50,50,,,12229,도봉사건너
2230,355002241,0,0,삼정동육교,삼정동육교,128.435980 ,35.972308 ,299,3690008900,128.435911 ,35.972232 ,1,598.9,50,50,,,12230,삼정동육교
2231,355002242,0,0,삼주강변아파트,삼주강변아파트,128.390904 ,36.000447 ,2,3690028100,128.390860 ,36.000448 ,1,738.4,50,50,,,12231,삼주강변아파트
2232,355002243,0,0,삼주아파트,삼주아파트,128.389528 ,36.003165 ,225,3690000800,128.389593 ,36.003094 ,1,90,50,50,1128,,12232,삼주아파트
2233,355002244,0,0,삼주아파트입구,삼주아파트입구,128.390702 ,36.001264 ,181,3690010500,128.390746 ,36.001263 ,1,176.9,50,50,,,12233,삼주아파트입구
2234,355002245,0,0,삼청1리입구,삼청1리입구,128.430398 ,35.987702 ,166,3690016300,128.430374 ,35.987696 ,6,3403.1,50,50,,,12234,삼청1리입구
2235,355002246,0,0,삼청1리,삼청1리,128.430524 ,35.987467 ,7,3690033600,128.430547 ,35.987460 ,1,50.3,50,50,,,12235,삼청1리
2236,355002247,0,0,삼청3리입구,삼청3리입구,128.429323 ,35.984673 ,219,3690002300,128.429302 ,35.984678 ,1,293.1,50,50,,,12236,삼청3리입구
2237,355002248,0,0,삼청3리,삼청3리,128.429418 ,35.984659 ,10,3690019700,128.429432 ,35.984652 ,1,254.3,50,50,,,12237,삼청3리
2238,355002249,0,0,삼청동,삼청동,128.423573 ,35.983676 ,310,3690009800,128.423532 ,35.983597 ,1,161.2,50,50,,,12238,삼청동
2241,355002252,0,0,삼청동출발,삼청동출발,128.432674 ,35.986502 ,311,3690025200,128.432696 ,35.986522 ,1,344.2,50,50,,,12241,삼청동출발
2242,355002253,0,0,삼청리,삼청리,128.423573 ,35.983676 ,310,3690009800,128.423508 ,35.983614 ,1,164.1,50,50,,,12242,삼청리
2243,355002254,0,0,삼청리입구,삼청리입구,128.423149 ,35.983615 ,132,3690027400,128.423214 ,35.983677 ,1,415.3,50,50,,,12243,삼청리입구
2244,355002255,0,0,삼학리,삼학리,128.490586 ,36.104972 ,169,3690012700,128.490561 ,36.104969 ,1,1048,50,50,,,12244,삼학리
2245,355002256,0,0,삼학리입구,삼학리입구,128.490604 ,36.105304 ,358,3690030300,128.490632 ,36.105308 ,2,1364.3,50,50,,,12245,삼학리입구
387,355000905,0,0,상공회의소앞,상공회의소,128.352254 ,36.117685 ,59,3550084100,128.352205 ,36.117761 ,1,30.7,50,50,,,10387,상공회의소
386,355000614,0,0,상공회의소건너,상공회의소,128.351503 ,36.117815 ,248,3550042000,128.351602 ,36.117642 ,1,23.6,50,50,,,10386,상공회의소
2246,355002257,0,0,상납실,상납실,128.505514 ,35.914603 ,54,3690006400,128.505488 ,35.914632 ,5,4342.2,50,50,,,12246,상납실
2033,355002044,0,0,관호5거리,관호5거리,128.389782 ,36.003905 ,152,3690010600,128.389814 ,36.003927 ,2,1386,50,50,1387,,12033,관호5거리
388,355000507,0,0,상농소(중농소방면),상농소,128.282124 ,36.297359 ,63,3550024600,128.282115 ,36.297375 ,1,267.8,50,50,,,10388,상농소
389,355000793,0,0,상농소(옥성방면),상농소,128.282248 ,36.297570 ,234,3550066900,128.282235 ,36.297585 ,10,6382.7,50,50,1406,,10389,상농소
390,355000344,0,0,상림리(묵어리방면),상림리,128.492236 ,36.154342 ,267,3550005000,128.492235 ,36.154358 ,5,6809.7,50,50,,,10390,상림리
391,355000648,0,0,상림리(오로1리방면),상림리,128.492044 ,36.154195 ,55,3550047900,128.492046 ,36.154197 ,1,476.6,50,50,,,10391,상림리
392,355000405,0,0,상림리입구(묵어리방면),상림리입구,128.489767 ,36.150704 ,178,3550011400,128.489754 ,36.150703 ,3,2589.3,50,50,1051,,10392,상림리입구
393,355000706,0,0,상림리입구(유환원룸방면),상림리입구,128.489947 ,36.150269 ,352,3550054100,128.489969 ,36.150271 ,2,1363.6,50,50,,,10393,상림리입구
395,355000563,0,0,상모고등학교건너,상모고등학교,128.350993 ,36.083870 ,154,3550128400,128.351075 ,36.083892 ,2,550,50,50,1190,,10395,상모고등학교
394,355000282,0,0,상모고등학교앞,상모고등학교,128.351303 ,36.084039 ,327,3550128500,128.351174 ,36.083974 ,1,542.6,50,50,1190,,10394,상모고등학교
755,355000506,0,0,중농소(하농소방면),중농소,128.285008 ,36.299110 ,54,3550024600,128.285022 ,36.299093 ,2,591.1,50,50,,,10755,중농소
756,355000792,0,0,중농소(상농소방면),중농소,128.284789 ,36.299064 ,233,3550066900,128.284776 ,36.299078 ,9,6100.6,50,50,1406,,10756,중농소
2411,355002422,0,0,중동교입구,중동교입구,128.403456 ,36.078579 ,302,3690004800,128.403433 ,36.078548 ,2,485.9,50,50,,,12411,중동교입구
822,355000178,0,0,하우저만,하우저만,128.417534 ,36.112708 ,357,3550051300,128.417463 ,36.112707 ,1,206,50,50,,,10822,하우저만
2413,355002424,0,0,중리,중리,128.411289 ,36.080078 ,312,3690004400,128.411239 ,36.080033 ,1,75.9,50,50,,,12413,중리
2414,355002425,0,0,북중리,북중리,128.409997 ,36.078102 ,223,3690013100,128.410049 ,36.078061 ,1,227.5,50,50,,,12414,북중리
2415,355002426,0,0,중리입구,중리입구,128.411124 ,36.079895 ,133,3690021800,128.411172 ,36.079937 ,1,445,50,50,,,12415,중리입구
2416,355002427,0,0,북중리건너,북중리건너,128.410189 ,36.077938 ,42,3690030700,128.410137 ,36.077979 ,2,333.6,50,50,1271,,12416,북중리건너
2417,355002428,0,0,중리 부영아파트,중리 부영아파트,128.414085 ,36.077715 ,139,3690021500,128.414135 ,36.077758 ,1,286.8,50,50,,,12417,중리 부영아파트
2418,355002429,0,0,중리교건너,중리교건너,128.411124 ,36.075217 ,270,3690004900,128.411124 ,36.075203 ,1,100.5,50,50,,,12418,중리교건너
2419,355002430,0,0,중리교,중리교,128.411698 ,36.075062 ,92,3690022300,128.411699 ,36.075076 ,2,400.2,50,50,,,12419,중리교
2420,355002431,0,0,중리부영아파트,중리부영아파트,128.414109 ,36.078002 ,312,3690004100,128.414061 ,36.077958 ,1,65.6,50,50,,,12420,중리부영아파트
2421,355002432,0,0,중리어울림아파트,중리어울림아파트,128.407355 ,36.076085 ,317,3690004800,128.407338 ,36.076073 ,1,33.9,50,50,,,12421,중리어울림아파트
2422,355002433,0,0,중리어울림아파트건너,중리어울림아파트건너,128.407666 ,36.075612 ,137,3690022300,128.407678 ,36.075621 ,1,23.5,50,50,,,12422,중리어울림아파트건너
2423,355002434,0,0,중마,중마,128.408148 ,36.024723 ,260,3690061300,128.408115 ,36.024667 ,4,3056,50,50,1423,,12423,중마
2424,355002435,0,0,중마입구,중마입구,128.407848 ,36.024504 ,73,3690060300,128.409792 ,36.024914 ,3,3163.4,50,50,1423,,12424,중마입구
757,355000371,0,0,경북경제진흥원앞,경북경제진흥원,128.403272 ,36.105691 ,273,3550106200,128.403280 ,36.105643 ,2,268,50,50,1266,,10757,경북경제진흥원
758,355000677,0,0,경북경제진흥원건너,경북경제진흥원,128.402782 ,36.105426 ,87,3550106000,128.402782 ,36.105506 ,1,48,50,50,1266,,10758,경북경제진흥원
4275,355004286,0,0,중앙시장,중앙시장,128.126110 ,36.119488 ,83,3530040700,128.126191 ,36.119488 ,4,976,50,50,1406,,14275,중앙시장
2425,355002436,0,0,중앙테크,중앙테크,128.404330 ,35.952953 ,216,3690033400,128.404343 ,35.952945 ,2,495,50,50,,,12425,중앙테크
4276,355004287,0,0,지1동,지1동,128.254106 ,36.186213 ,317,3550089300,128.254142 ,36.186209 ,1,845.5,50,50,1109,,14276,지1동
4277,355004288,0,0,지1동동사무소,지1동동사무소,128.254107 ,36.186118 ,138,3550088900,128.254079 ,36.186102 ,3,1500,50,50,1109,,14277,지1동동사무소
4278,355004289,0,0,지2동(지2동출발방면),지2동,128.242991 ,36.191673 ,284,3550089300,128.243002 ,36.191703 ,4,2191,50,50,1109,,14278,지2동
4279,355004290,0,0,지2동(지2동방면),지2동,128.243163 ,36.191649 ,320,3550089300,128.243188 ,36.191651 ,3,2173.2,50,50,1109,,14279,지2동
4280,355004291,0,0,지2동출발,지2동,128.243275 ,36.191518 ,108,3550088900,128.243255 ,36.191491 ,1,200,50,50,1109,,14280,지2동출발
2426,355002437,0,0,지경리종점,지경리종점,128.301055 ,36.060942 ,321,3530041200,128.301224 ,36.060846 ,1,636.6,50,50,1406,,12426,지경리종점
2427,355002438,0,0,지경리출발,지경리출발,128.300927 ,36.060813 ,175,3530040900,128.300959 ,36.060846 ,1,6,50,50,1406,,12427,지경리출발
4281,355004292,0,0,지방리 모방(삼광사방면),지방리 모방,128.304043 ,35.995628 ,272,3680002700,128.304047 ,35.995641 ,3,899.3,50,50,,,14281,지방리 모방
